seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
s1,0.5434485381317103,0.5121077278087964,0.27830419604364226,0.5434485381317103,0.5408757836491439,0.5222487067728078,0.5042342597886201,0.489769975604517,0.4636043709367536,0.39590465374175826,0.3424926867927498,0.25170459904057524,0.21463836670200495,0.17474740861279994,0.13677656132746904,0.10506916048159708,0.07857238303307253,0.050602813192329454,0.021608632254586358,0.014009612194194382,0.008297343483341489,0.0,0.25571609767052794,0.7620253164556962,0.7575757575757576,0.7270471464019851,0.697560975609756,0.6730769230769231,0.629976580796253,0.5330396475770925,0.453027139874739,0.3282442748091603,0.27239488117001825,0.21254355400696864,0.16193656093489148,0.12077294685990338,0.0875,0.057750759878419454,0.02654867256637168,0.016058394160583942,0.008695652173913044,0.0,0.34346185178570704,0.38756758761132803,0.3861615296062597,0.37513896186186246,0.3644874034450239,0.3563851630911359,0.3411698455202978,0.2940503498507818,0.2589276230535551,0.19301236926374782,0.16912809911339516,0.14367246731880498,0.11552565782898527,0.09140729585006693,0.07055565000566702,0.04433958459366808,0.01758780921142545,0.012222220470429833,0.00791727952126319,0.0,0.19101352090619464,0.7737789203084833,0.7712082262210797,0.7532133676092545,0.7352185089974294,0.7197943444730077,0.6915167095115681,0.622107969151671,0.5578406169665809,0.442159383033419,0.38303341902313626,0.31362467866323906,0.2493573264781491,0.1928020565552699,0.14395886889460155,0.09768637532133675,0.04627249357326478,0.028277634961439587,0.015424164524421594,0.0,0.3966986875930186,0.9804560260586319,0.9771986970684039,0.9543973941368078,0.9315960912052117,0.9120521172638436,0.8762214983713354,0.7882736156351792,0.7068403908794788,0.5602605863192183,0.48534201954397393,0.3973941368078176,0.31596091205211724,0.24429967426710097,0.18241042345276873,0.1237785016286645,0.05863192182410423,0.035830618892508145,0.019543973941368076,0.0,0.5026572947025544,0.39000247674845634,0.38896315338474724,0.38082244663396997,0.37280457331871214,0.36652589056188034,0.35459332384055964,0.3171939068176507,0.2870292490493171,0.2261314043163747,0.20208416003864665,0.1753971933077669,0.14483343492433678,0.11739502999143103,0.09263679764965113,0.05980246245433635,0.0242787774921451,0.017060060761860247,0.011139674378748929,0.0,0.2067733692458206,0.9809028181121205,0.9778088578088577,0.9557385093887216,0.9339809090789817,0.9162037657464487,0.8835834579782353,0.7923897308094042,0.7142438599952369,0.5641158685330551,0.49885930079087715,0.42777714089189495,0.35130145187977724,0.2832309966456308,0.22243229331643968,0.14420496063628285,0.060025678928117956,0.0411982695796443,0.026572005230541818,0.0,0.5144510460710666,0.5121077278087964,0.5136386075075404,0.5229077736233163,0.5313828876750372,0.5378608446501693,0.5484795429994164,0.5733740123493377,0.5958150547912584,0.6404699437488303,0.665882989250537,0.6971885463587082,0.7292727377591189,0.7602254899715976,0.788046695953911,0.8166614967391338,0.8697664261575577,0.902778858147298,0.9242046980206019,1.0,0.691056017553272,0.5476236202798934,0.5457205771110912,0.531563430632143,0.5176658046550834,0.5064820084140108,0.48572075203635917,0.4277044142559301,0.38005308181079844,0.29213392495818963,0.25452252170738765,0.21227159818405977,0.1697267485573951,0.13275358610617227,0.1007824963420693,0.06581316967149675,0.02852773718161837,0.01859073664170006,0.011050675179453845,0.0,0.27519509914341334,301.0,300.0,293.0,286.0,280.0,269.0,242.0,217.0,172.0,149.0,122.0,97.0,75.0,56.0,38.0,18.0,11.0,6.0,0.0,154.31578947368422,88.0,89.0,96.0,103.0,109.0,120.0,147.0,172.0,217.0,240.0,267.0,292.0,314.0,333.0,351.0,371.0,378.0,383.0,389.0,234.68421052631578,6.0,7.0,14.0,21.0,27.0,38.0,65.0,90.0,135.0,158.0,185.0,210.0,232.0,251.0,269.0,289.0,296.0,301.0,307.0,152.68421052631578,-0.02570694087403599,0.665882989250537,-0.02313624678663239,0.38303341902313626,0.48534201954397393,0.0,1.0,0.0,-0.15368492185519275,0.4281609195402299,0.40616966580976865,-0.02313624678663239,99.21656539833002,149,240,158,1,0,1,0,18.0,389,0.26436781609195403,0.2365038560411311,0.2996742671009772,92,297,215,307,389,2,1
s10,0.5956033507493529,0.44261077594860343,0.2636204612327593,0.5956033507493529,0.5842031251511043,0.5618838017875106,0.514864166625416,0.4636294821221872,0.4110917771373904,0.3595786911105638,0.2970783428169913,0.2316976274730465,0.1806279224254982,0.13407696328192262,0.09708418083415554,0.06772086807693793,0.056318711787110155,0.04172791342454794,0.02628445740941369,0.015496183032122772,0.006770110278826007,0.0023783651795947517,0.2446376863528259,0.8731060606060606,0.8520599250936329,0.8113553113553114,0.7260034904013961,0.6367397600330988,0.5477308294209703,0.4657280474249722,0.36507936507936506,0.2740740740740741,0.2046285018270402,0.14600231749710313,0.09858372674257151,0.06458557588805167,0.047392110140323004,0.03289817232375979,0.020113460546673543,0.011247443762781187,0.00508130081300813,0.0017726006583945303,0.3254832670362415,0.40630041117526317,0.4005508079714137,0.3891185554499049,0.36512925017526104,0.337582651791234,0.3085392315941596,0.2776230373405108,0.24174344050287208,0.19587328994178962,0.1594423360795013,0.12312566259955911,0.09560744434881319,0.07100836231673925,0.06692669492808456,0.052927522587904396,0.03434877353422616,0.021349890128783508,0.009020208579293221,0.003191142291818879,0.18733730070195434,0.9398572884811417,0.9276248725790011,0.9031600407747197,0.8481141692150866,0.7844036697247706,0.7135575942915392,0.6406727828746177,0.5392456676860347,0.4337410805300714,0.3425076452599388,0.25688073394495414,0.18093781855249746,0.12232415902140673,0.09123343527013252,0.06422018348623854,0.039755351681957186,0.022426095820591234,0.010193679918450561,0.003567787971457696,0.4139170556360319,0.9247743229689067,0.9127382146439318,0.8886659979939819,0.8345035105315948,0.771815446339017,0.7021063189568706,0.6303911735205617,0.5305917753259779,0.4267803410230692,0.3370110330992979,0.25275827482447344,0.17803410230692077,0.12036108324974924,0.08976930792377132,0.06318956870611836,0.03911735205616851,0.022066198595787363,0.010030090270812437,0.003510531594784353,0.40727445494377873,0.47101743061045315,0.4662172199036384,0.45872847503910646,0.44158022368638594,0.41832185425305246,0.39639092904318685,0.36832381848065826,0.331806662245379,0.28652377924724004,0.24768965796386128,0.20306969900562144,0.16589055756057206,0.13211589648561217,0.12941105204217448,0.10955548097221732,0.08996617222715894,0.04327809592721792,0.022527408715042274,0.010846020095300035,0.2522768649212568,0.8298694700575688,0.8222370793126599,0.7996876163435094,0.7527535403368583,0.7047745732044531,0.6457008257817041,0.590207457829362,0.5177770554744404,0.4245984217450445,0.34690388107011844,0.27059198889846325,0.2092950802225485,0.15476694173091274,0.13546915276857516,0.10468608844798405,0.07012567431134742,0.05123706784740983,0.023816853041673084,0.007985943554198736,0.3927623532620438,0.44261077594860343,0.44738833638046926,0.45584900954584395,0.47403922096214574,0.4944196952101017,0.5161655962119392,0.5378817465762199,0.5684268088529718,0.60376583816424,0.6386135233332779,0.6770288945580547,0.7206469179696833,0.7666518135531237,0.7995711503392405,0.8298826777905799,0.8663917971736785,0.9031489361062626,0.936279763706995,0.9666912546852409,0.6655501977404564,0.6179517802838307,0.6095579481935237,0.5928206561906697,0.5564811682963935,0.5145882537529042,0.4692126509812886,0.42174106264750766,0.3610527703573128,0.2914760580670937,0.23368829471185282,0.1778443436717444,0.1315256720866826,0.09319891739651527,0.07814059309709204,0.05830107385003517,0.036953316112320216,0.021881377511189598,0.00958901032719106,0.003374213846803629,0.2778620611253658,1844.0,1820.0,1772.0,1664.0,1539.0,1400.0,1257.0,1058.0,851.0,672.0,504.0,355.0,240.0,179.0,126.0,78.0,44.0,20.0,7.0,812.1052631578947,118.0,142.0,190.0,298.0,423.0,562.0,705.0,904.0,1111.0,1290.0,1458.0,1607.0,1722.0,1783.0,1836.0,1884.0,1918.0,1942.0,1955.0,1149.8947368421052,150.0,174.0,222.0,330.0,455.0,594.0,737.0,936.0,1143.0,1322.0,1490.0,1639.0,1754.0,1815.0,1868.0,1916.0,1950.0,1974.0,1987.0,1181.8947368421052,-0.4352701325178389,0.6385016006400538,-0.3302752293577982,0.34301732925586137,0.3375125376128385,0.11904761904761904,0.40476190476190477,0.47619047619047616,-0.5592703479965565,0.3402426693629929,2.0198776758409784,-0.3314545704487101,429.71157723075623,673,1289,1321,206,5,17,20,91.0,654,0.2224469160768453,0.22426095820591233,0.22066198595787362,440,1522,1554,1994,1962,48,42
s11,0.4987752890905238,0.47060455076509355,0.23472592085517563,0.4987752890905238,0.4940035192846094,0.484410044851047,0.46706939078941584,0.4409034678184414,0.4039701747779023,0.3596808451567276,0.3021962632900445,0.2536389315266686,0.20625423735047024,0.1660967515198072,0.13077075778316258,0.09340113626302012,0.06750203160443974,0.0442947076940746,0.026367951166866795,0.015716710917930646,0.008619189174681127,0.0013096337853653465,0.23499900178132624,0.6379423328964613,0.624106562703054,0.603785691369907,0.566593544343466,0.5169170080412684,0.45531295487627366,0.3880327641260586,0.3144885616618459,0.2464779952624361,0.19265179530001192,0.1491954022988506,0.10953279325269115,0.07713854772678302,0.05364105806723575,0.0350968009110674,0.021454842664487127,0.011636142871597694,0.006442520636198913,0.0011014318614198458,0.2637657237300586,0.3899675192862806,0.3910221293117405,0.3886363902069253,0.38502700567331627,0.3760678501776202,0.35841699728142934,0.333400481436227,0.2903844294491721,0.2610079147937413,0.22081709832382487,0.18491274154796872,0.15612667753054324,0.11309225429187458,0.08494471277981616,0.05590313301417763,0.032406149959286694,0.021228254482912177,0.011531266444304581,0.0015571917899300592,0.21349737883058373,0.8467058056099152,0.8353989997825614,0.8184387910415307,0.7862578821482931,0.7408132202652751,0.68014785823005,0.6077408132202653,0.5201130680582735,0.4298760600130463,0.3511632963687758,0.2822352685366384,0.2146118721461187,0.15568601869971732,0.11067623396390519,0.07371167645140247,0.045662100456621,0.025005435964340073,0.013916068710589258,0.0023918243096325287,0.396871173367208,0.7212446749398037,0.7116132617151324,0.6971661418781255,0.6697536580848306,0.6310427857010558,0.5793665493609927,0.5176884608260789,0.4430450083348768,0.3661789220225968,0.2991294684200778,0.2404148916466012,0.18281163178366364,0.1326171513243193,0.09427671791072421,0.06278940544545286,0.038896091868864606,0.021300240785330618,0.011854047045749213,0.002037414335988146,0.3380645538647508,0.390655702938034,0.39208283628641166,0.3911540858464125,0.39007650277955763,0.3862591713350224,0.3768270262244267,0.3627199815157763,0.33398728529758903,0.31497280698020713,0.281948626602768,0.2490147419332467,0.2214535867781485,0.17004303826068579,0.13326079685043005,0.09114139857260235,0.05391234119218463,0.03625173714512606,0.019569471624266147,0.002549961454071043,0.24199374208510355,0.9854810621273729,0.973043414258291,0.9544940552708843,0.9202355279473939,0.875211529486788,0.814062766064883,0.7454660798991254,0.6596289592243088,0.5781757879204457,0.4989447965952811,0.4276128756175397,0.3519216781127774,0.26591073477684385,0.20499639298467398,0.13920226889305537,0.0901916459759381,0.059264945086738414,0.036804133315791965,0.006666528099868881,0.5045955358767369,0.47060455076509355,0.4759504084680909,0.4831907723013404,0.4957121510585021,0.5121817999798233,0.5331639020197819,0.5577932974604422,0.5884697226567783,0.6225663511675201,0.6556788623568219,0.6875289259159801,0.7231759254072302,0.7612876622280338,0.7968425882033754,0.8319669293099341,0.8671671556953011,0.9038867658860085,0.929639543912241,0.962959384392274,0.6768298262728724,0.5746196677620689,0.5715413333433335,0.5639814689825372,0.5502095219555915,0.527821972949518,0.49373733204428627,0.4501345129137296,0.3886293047586095,0.3349642578600804,0.2784651865888848,0.22844889421189363,0.18304818643401866,0.13269092966920523,0.09696061522915199,0.06419278505689544,0.03846729617289567,0.02303956939934372,0.012667671299771512,0.0019299039297112448,0.2902921268716593,3894.0,3842.0,3764.0,3616.0,3407.0,3128.0,2795.0,2392.0,1977.0,1615.0,1298.0,987.0,716.0,509.0,339.0,210.0,115.0,64.0,11.0,1825.2105263157894,705.0,757.0,835.0,983.0,1192.0,1471.0,1804.0,2207.0,2622.0,2984.0,3301.0,3612.0,3883.0,4090.0,4260.0,4389.0,4484.0,4535.0,4588.0,2773.7894736842104,1505.0,1557.0,1635.0,1783.0,1992.0,2271.0,2604.0,3007.0,3422.0,3784.0,4101.0,4412.0,4683.0,4890.0,5060.0,5189.0,5284.0,5335.0,5388.0,3573.7894736842104,-0.47532072189606434,0.6556788623568219,-0.47162426614481406,0.3511632963687758,0.2991294684200778,0.0,0.6666666666666666,0.3333333333333333,-0.5962336676002898,0.32306461292258454,2.4683626875407696,-0.4718918132031699,1058.9213627062675,1615,2984,3784,17,0,2,1,164.0,1533,0.21564312862572516,0.2343987823439878,0.1996666049268383,1078,3521,4321,5399,4599,21,3
s12,0.6072810357550061,0.382848413017341,0.23249658079433122,0.6072810357550061,0.5765907737219308,0.5319190328329939,0.47803819439949247,0.4134308883340584,0.3374504503485803,0.2703100189287573,0.2172189180716519,0.16807108624737394,0.12762802768346884,0.09341904444962033,0.06671194036066726,0.04611720516265259,0.03486808953048508,0.02203625688548233,0.01155457832191299,0.0067866011533454325,0.0032224906322823174,0.0010561951180517793,0.21124793831251654,0.6963167855583055,0.6598290598290598,0.6014293567894448,0.531948461740731,0.45468164794007493,0.36185133239831696,0.2781921895568232,0.21173044925124793,0.1562965168204823,0.11225658648339061,0.07789084181313599,0.05305015815634885,0.03536520348320597,0.023631731529473777,0.013569937369519834,0.00630451679765092,0.0030991735537190084,0.0013750429700928155,0.00034340659340659343,0.22521907361233845,0.5296299960541346,0.5038531046622645,0.47044237913554615,0.42959145808397264,0.3759225827632609,0.3146950038451462,0.26265117812856653,0.22284965877642146,0.18073269070235853,0.1451043004303572,0.11204292652038517,0.08389198338615335,0.06013811324524547,0.05144708359561309,0.03578473535284637,0.021176607895940124,0.01486136688257423,0.007552088262700865,0.0032484761469783524,0.2013481965194982,0.8808471454880294,0.8530386740331491,0.8058931860036832,0.7451197053406998,0.6707182320441989,0.5701657458563536,0.46703499079189686,0.37495395948434623,0.2900552486187845,0.2165745856353591,0.1550644567219153,0.10810313075506446,0.07329650092081032,0.049539594843462244,0.028729281767955802,0.013443830570902393,0.0066298342541436465,0.0029465930018416206,0.0007366482504604051,0.33225743917805567,0.7687238829958213,0.7444551591128254,0.7033108325297333,0.6502732240437158,0.5853423336547734,0.49758919961427195,0.4075859852137576,0.3272259723561556,0.2531340405014465,0.18900675024108005,0.13532626165220185,0.09434265509482481,0.06396657023465124,0.04323368691738991,0.02507232401157184,0.011732561877209901,0.0057859209257473485,0.0025715204114432656,0.0006428801028608164,0.28996430323639383,0.5920771105192792,0.5738333411948453,0.5494833999705492,0.514565975003931,0.46943577180897444,0.410595541538215,0.355093114753353,0.31117970420761354,0.2659440560959965,0.22304883479796048,0.1794805400223569,0.13927525479885333,0.10218752141421783,0.08745365988288184,0.06203377497853314,0.03833857555605699,0.027998034748146605,0.014366802478453088,0.005487949931178282,0.2590462612474419,0.8249398212098514,0.7989794283384669,0.7583792964614321,0.7111692393588407,0.6483543038221466,0.5693406541008319,0.49596659028158585,0.43103764691224455,0.36368766765665816,0.29436720288651097,0.23159189760627052,0.1793021551196964,0.13387172644417916,0.11487085293753811,0.08394400785181201,0.0500821966403512,0.031766645935203786,0.01621655978168096,0.00883757156465954,0.35508976131105063,0.382848413017341,0.3928179363425439,0.4084172390728592,0.42744717137135546,0.4497837809350404,0.48068877394195964,0.5153027574626994,0.5497801672825768,0.5867293626424248,0.6250319387043087,0.664872083011288,0.7056000327370561,0.7435366582630502,0.7763055747394354,0.8140043881759446,0.8612613033500256,0.9008466875812875,0.9346922303924172,0.9700402853015587,0.6415793044381669,0.6830249411179073,0.6555960526944802,0.6157323345031491,0.5657712087623505,0.5021335779416304,0.42358979164356153,0.35023890497595483,0.2890646327864319,0.22895952815992282,0.17727352802833612,0.13180999783937863,0.09523122412998286,0.06639211755062441,0.050484331006802545,0.032063526707828825,0.016872899235740514,0.009926147249637526,0.004717301180141523,0.0015469273642721435,0.25791731436200704,4783.0,4632.0,4376.0,4046.0,3642.0,3096.0,2536.0,2036.0,1575.0,1176.0,842.0,587.0,398.0,269.0,156.0,73.0,36.0,16.0,4.0,1804.157894736842,647.0,798.0,1054.0,1384.0,1788.0,2334.0,2894.0,3394.0,3855.0,4254.0,4588.0,4843.0,5032.0,5161.0,5274.0,5357.0,5394.0,5414.0,5426.0,3625.842105263158,1439.0,1590.0,1846.0,2176.0,2580.0,3126.0,3686.0,4186.0,4647.0,5046.0,5380.0,5635.0,5824.0,5953.0,6066.0,6149.0,6186.0,6206.0,6218.0,4417.8421052631575,-0.7570902394106814,0.6250857707595227,-0.7097605893186004,0.21804788213627993,0.19029251044680168,0.023255813953488372,0.5813953488372093,0.3953488372093023,-0.8388394930793233,0.20322691383453484,2.0111776447105787,-0.7102044075733576,740.1015525792748,1184,4246,5038,257,1,25,17,156.0,2505,0.14915894267078614,0.16003683241252303,0.13966570234651238,869,4561,5353,6222,5430,104,43
s13,0.6054607973794315,0.5231290356529908,0.3167341230587929,0.6054607973794315,0.5918191069587059,0.5799370556044001,0.5620702057459316,0.5393041885194018,0.5078690791614816,0.46733535634993273,0.41373502001623247,0.35042661269679654,0.2975587350186508,0.24203433499573698,0.18482508731470226,0.14052347130413642,0.10108756660823502,0.0693599018329882,0.04638840600394731,0.027148697733264403,0.013800537995752187,0.004222712558563468,0.30236351967359426,0.6872129989403037,0.6657367044463819,0.6470689655172414,0.6169600541638456,0.5831952270467352,0.5373350498873511,0.48361546824041,0.4171487909805667,0.34549295774647887,0.287292817679558,0.2267882368049313,0.17229107865995827,0.12653301886792453,0.08915745068977311,0.06132651927563604,0.04119891008174387,0.023352972683449384,0.0108994708994709,0.0026238455079764904,0.317117396743144,0.5334339975067628,0.526108674829133,0.5197699262152908,0.5120638103798117,0.4987163719213066,0.4800189409241121,0.45160328739970873,0.4103491859234628,0.355430720461341,0.30819148735091995,0.2583053695470807,0.19827093292687373,0.15606081451337422,0.1146140456430356,0.0784456062255763,0.05223158106166992,0.03156136902153428,0.017473770124148427,0.00679586557136938,0.28997082934455326,0.8148691099476439,0.7995811518324607,0.7859685863874346,0.7633507853403141,0.7369633507853404,0.6992670157068063,0.6521465968586387,0.5889005235602094,0.513717277486911,0.44649214659685865,0.36984293193717277,0.29403141361256546,0.22471204188481675,0.1637696335078534,0.1156020942408377,0.07916230366492147,0.045654450261780104,0.021570680628272252,0.005235602094240838,0.4274125103334252,0.8143574717455002,0.799079112599414,0.785475094181666,0.7628714943491001,0.7365006278777732,0.6988279614901632,0.6517371285056509,0.5885307660108832,0.5133947258267058,0.4462118041021348,0.36961071578066135,0.29384679782335704,0.22457095018836334,0.1636668061950607,0.11552951025533696,0.07911259941398074,0.04562578484721641,0.02155713687735454,0.005232314776056928,0.42714414751823054,0.549778919938453,0.5456879312451831,0.5421143082388751,0.5381741777132585,0.5305957428627166,0.5192747434343499,0.5010304733341874,0.4709065185250313,0.42759922734079553,0.3870290319010472,0.340438087547097,0.27559491272213776,0.22701726048977397,0.17452507909117293,0.1234191947178303,0.08481912842154404,0.05246400523136514,0.0296021141721867,0.012314189694546012,0.3332834235063975,0.9504852176865866,0.9344216057449275,0.9203103029487104,0.8976237087378438,0.8727356981103422,0.8379845091295474,0.7959459906572414,0.7397149968753062,0.6656453658341932,0.5951788713100266,0.5137167633696892,0.4219932407389249,0.34458571830533796,0.26668777530914384,0.19698332099506055,0.1451365025702367,0.09891808797858974,0.06076138815373717,0.01890271088462616,0.540933251333688,0.5231290356529908,0.5316581377700406,0.5386953834619594,0.5494351730669584,0.5610237571905761,0.5764223981127792,0.594490529313303,0.6179184921356767,0.6458701993638445,0.6717208955455191,0.7020562976601106,0.7349626267986371,0.7692468206151636,0.8047725954818469,0.8387855763394138,0.8684792922809308,0.9003420174837546,0.9303466500397138,0.966189813159482,0.7013445100775106,0.65930181765573,0.6485881437468062,0.6391579101866246,0.6252074150214335,0.6062472173483637,0.579362936597385,0.5426891808465448,0.4915840217428074,0.4273065668236464,0.37095158545313006,0.30908318493312964,0.24144954480547448,0.18726650604821987,0.13700474535508733,0.09522854804977715,0.06430219499288399,0.03795941190518268,0.019414456333357647,0.005964934871198573,0.3520037011956202,3891.0,3818.0,3753.0,3645.0,3519.0,3339.0,3114.0,2812.0,2453.0,2132.0,1766.0,1404.0,1073.0,782.0,552.0,378.0,218.0,103.0,25.0,2040.8947368421052,884.0,957.0,1022.0,1130.0,1256.0,1436.0,1661.0,1963.0,2322.0,2643.0,3009.0,3371.0,3702.0,3993.0,4223.0,4397.0,4557.0,4672.0,4750.0,2734.1052631578946,887.0,960.0,1025.0,1133.0,1259.0,1439.0,1664.0,1966.0,2325.0,2646.0,3012.0,3374.0,3705.0,3996.0,4226.0,4400.0,4560.0,4675.0,4753.0,2737.1052631578946,-0.11162303664921466,0.6717208955455191,-0.10764397905759163,0.44649214659685865,0.4462118041021348,0.0,0.8421052631578947,0.15789473684210525,-0.25819707867999026,0.44635193133047213,1.222735674676525,-0.1079117808588383,1432.1089493030465,2132,2643,2646,19,0,16,3,153.0,2164,0.35821207997487703,0.35832460732984295,0.3580996232733361,1711,3064,3067,4778,4775,54,19
